countrycode,year,Ic_Struc,Ic_Mach,Ic_TraEq,Ic_Other,Ip_Struc,Ip_Mach,Ip_TraEq,Ip_Other,Nc_Struc,Nc_Mach,Nc_TraEq,Nc_Other,Np_Struc,Np_Mach,Np_TraEq,Np_Other,Dc_Struc,Dc_Mach,Dc_TraEq,Dc_Other,Kc_Struc,Kc_Mach,Kc_TraEq,Kc_Other,Kp_Struc,Kp_Mach,Kp_TraEq,Kp_Other,Ksh_Struc,Ksh_Mach,Ksh_TraEq,Ksh_Other
SAU,2023,417146,362667,246306,90610,1,1,1,1,6881869,1739086,857984,420149,1,1,1,1,146399,232462,171249,75927,1596911,700631,397978,188484,1,1,1,1,1,0,0,0
SDN,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDN,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
SDN,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
SDN,1972,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
SDN,1973,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
SDN,1974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SDN,1975,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SDN,1976,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SDN,1977,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SDN,1978,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SDN,1979,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SDN,1980,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SDN,1981,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SDN,1982,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SDN,1983,0,0,0,0,0,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SDN,1984,1,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SDN,1985,1,0,0,0,0,0,0,0,27,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
SDN,1986,2,0,0,0,0,0,0,0,37,1,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0
SDN,1987,3,0,0,0,0,0,0,0,60,2,2,0,0,0,0,0,1,0,1,0,5,0,1,0,0,0,0,0,1,0,0,0
SDN,1988,4,0,1,0,0,0,0,0,84,3,3,0,0,0,0,0,1,0,1,0,8,1,1,0,0,0,0,0,1,0,0,0
SDN,1989,7,1,1,0,0,0,0,0,145,5,5,0,0,0,0,0,2,1,1,0,13,1,1,0,0,0,0,0,1,0,0,0
SDN,1990,18,2,3,0,0,0,0,0,286,10,11,0,0,0,0,0,4,1,2,0,26,2,3,0,0,0,0,0,1,0,0,0
SDN,1991,46,6,7,0,0,0,0,0,636,24,24,0,0,0,0,0,10,3,5,0,57,5,6,0,0,0,0,0,1,0,0,0
SDN,1992,112,13,14,0,0,0,0,0,1348,53,51,0,0,0,0,0,21,7,10,0,120,11,13,0,0,0,0,0,1,0,0,0
SDN,1993,238,28,33,1,0,0,0,0,3673,145,137,1,0,0,0,0,56,19,28,0,310,29,35,1,0,0,0,0,1,0,0,0
SDN,1994,389,53,59,1,0,0,0,0,6268,254,234,2,0,0,0,0,96,33,48,1,529,51,61,1,0,0,0,0,1,0,0,0
SDN,1995,562,246,70,6,0,0,0,0,13182,683,451,9,0,0,0,0,203,82,97,3,1123,140,120,4,0,0,0,0,1,0,0,0
SDN,1996,707,313,154,8,0,0,0,0,17906,1079,625,14,0,0,0,0,275,135,128,5,1016,201,157,6,0,0,0,0,1,0,0,0
SDN,1997,1244,813,309,20,0,0,0,0,26836,2123,1015,30,0,0,0,0,409,251,201,9,834,375,251,14,0,0,0,0,1,0,0,0
SDN,1998,3305,1106,367,48,0,0,0,0,36465,3344,1366,65,0,0,0,0,542,410,276,19,2310,711,381,31,0,0,0,0,1,0,0,0
SDN,1999,2604,846,243,20,0,0,0,0,45078,4216,1531,70,0,0,0,0,679,556,329,27,4876,1055,483,35,0,0,0,0,1,0,0,0
SDN,2000,1656,1139,428,39,0,0,0,0,52596,5268,1813,87,0,0,0,0,800,687,373,31,6565,1424,610,46,0,0,0,0,1,0,0,0
SDN,2001,2863,2058,709,66,0,0,0,0,59304,6901,2245,119,0,0,0,0,892,858,441,39,7803,1969,792,65,0,0,0,0,1,0,0,0
SDN,2002,4363,3235,1055,97,0,0,0,0,69055,9655,2973,168,0,0,0,0,1028,1177,570,55,6893,2623,1031,96,0,0,0,0,1,0,0,0
SDN,2003,4210,3064,915,104,0,0,0,0,78090,11914,3449,205,0,0,0,0,1165,1521,697,70,8821,3430,1247,124,0,0,0,0,1,0,0,0
SDN,2004,4934,4419,1450,166,0,0,0,0,95066,16214,4592,293,0,0,0,0,1416,2053,901,97,12053,4839,1710,183,0,0,0,0,1,0,0,0
SDN,2005,7950,6945,2746,139,0,0,0,0,114990,22577,6746,336,0,0,0,0,1694,2792,1252,122,14474,6841,2569,215,0,0,0,0,1,0,0,0
SDN,2006,8642,8595,3640,335,0,0,0,0,130501,29103,9185,522,0,0,0,0,1922,3617,1716,163,16811,9067,3496,332,0,0,0,0,1,0,0,0
SDN,2007,9050,8753,4380,674,0,0,0,0,157164,37162,12553,965,0,0,0,0,2317,4800,2415,289,18462,11310,4673,592,0,0,0,0,1,0,0,0
SDN,2008,7300,10320,5371,423,0,0,0,0,175538,44306,15929,1064,0,0,0,0,2599,5743,3086,392,18577,12875,5748,619,0,0,0,0,0,0,0,0
SDN,2009,11607,8050,4577,501,0,0,0,0,179541,44790,16696,1135,0,0,0,0,2614,5974,3358,407,20734,13628,6141,689,0,0,0,0,1,0,0,0
SDN,2010,11795,12275,5920,969,0,0,0,0,207656,53833,20360,1582,0,0,0,0,3019,6996,4055,505,21740,16221,7169,1002,0,0,0,0,0,0,0,0
SDN,2011,23450,14892,7601,1434,0,0,0,0,368699,90853,34757,2775,0,0,0,0,5309,12230,7214,947,30614,23248,11264,1444,0,0,0,0,0,0,0,0
SDN,2012,18105,14060,8861,1691,0,0,0,0,358729,89829,34460,3648,0,0,0,0,5169,12209,6998,1289,42043,25351,12098,1842,0,0,0,0,1,0,0,0
SDN,2013,18868,16602,13455,2025,0,0,0,0,443840,109366,45789,4786,0,0,0,0,6386,14919,9103,1735,59575,32545,16542,2483,0,0,0,0,1,0,0,0
SDN,2014,31960,9503,20369,1192,0,0,0,0,588516,128988,65710,5360,0,0,0,0,8373,18335,12940,2191,95659,40212,25222,2635,0,0,0,0,1,0,0,0
SDN,2015,25812,12067,22562,1514,0,0,0,0,574412,118093,70846,5139,0,0,0,0,8172,16521,13881,2015,115669,37483,29649,2038,0,0,0,0,1,0,0,0
SDN,2016,28574,11639,12003,1383,0,0,0,0,509084,103575,59649,5131,0,0,0,0,7167,14440,12502,2042,143232,45383,29597,3045,0,0,0,0,1,0,0,0
SDN,2017,47547,16650,23019,82,0,0,0,0,1061708,171873,118636,4419,0,0,0,0,14969,23867,24965,2014,184408,64436,46045,3279,0,0,0,0,1,0,0,0
SDN,2018,87165,40729,57486,201,0,0,0,0,2274410,325399,253169,4214,0,0,0,0,32042,44165,52302,1892,293939,103250,95699,2916,0,0,0,0,1,0,0,0
SDN,2019,110025,37655,52541,185,0,0,0,0,2494022,344351,265940,3925,0,0,0,0,34897,46994,55854,1763,379550,106948,98556,2357,0,0,0,0,1,0,0,0
SDN,2020,174084,67310,94125,331,0,0,0,0,4377824,571838,454049,4608,0,0,0,0,61166,77504,94846,2043,606203,172652,163643,3104,0,0,0,0,1,0,0,0
SDN,2021,598244,237718,333393,1170,1,1,1,1,15960888,1975686,1612807,10823,1,1,1,1,222479,267133,337010,4708,1997297,543727,566208,6129,1,1,1,1,1,0,0,0
SDN,2022,1257545,471247,659206,2319,2,2,2,2,33006244,3924567,3236265,16696,2,2,2,2,458392,530362,677385,7145,4413362,1100873,1164095,9068,2,2,2,2,1,0,0,0
SDN,2023,3396066,1311620,1836203,6454,7,7,7,6,114860504,12844485,10653166,39348,7,7,7,6,1596938,1752101,2268714,16611,11390786,3175468,3464601,21202,5,6,6,6,1,0,0,0
SEN,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEN,1960,4901,1851,1690,0,0,0,0,1,276985,34867,11778,0,0,0,0,1,5914,4893,2548,0,,,,,,,,,,,,
SEN,1961,5837,2204,2014,0,0,0,0,1,283348,33263,11604,0,0,0,0,1,6065,4636,2469,0,,,,,,,,,,,,
SEN,1962,4815,1891,1736,0,0,0,0,1,290591,31735,11271,0,0,0,0,1,6257,4438,2424,0,,,,,,,,,,,,
SEN,1963,7318,2822,1582,0,0,0,0,1,294968,30708,10681,1,0,0,0,1,6354,4223,2305,0,,,,,,,,,,,,
SEN,1964,8138,3143,1677,1,0,0,0,1,302019,30283,10341,1,0,0,0,1,6544,4138,2214,0,123129,15624,6010,1,0,0,0,2,1,0,0,0
SEN,1965,8263,3209,1702,1,0,0,0,1,305803,29662,9989,1,0,0,0,1,6673,4043,2129,0,125509,15401,5831,1,0,0,0,2,1,0,0,0
SEN,1966,10076,3853,1753,1,0,0,0,1,416434,38762,12595,2,0,0,0,1,9158,5307,2731,0,128997,16280,6083,1,0,0,0,2,1,0,0,0
SEN,1967,16912,6286,2019,2,0,0,0,1,615272,55539,16839,3,0,0,0,1,13592,7548,3689,1,124901,17379,6333,2,0,0,0,1,1,0,0,0
SEN,1968,16981,5634,1975,2,0,0,0,1,552282,48565,13942,3,0,0,0,1,12271,6586,3019,1,139214,17541,5925,2,0,0,0,1,1,0,0,0
SEN,1969,19932,7574,1977,3,0,0,0,1,624875,54639,14461,5,0,0,0,1,13988,7317,3140,1,137092,18034,5670,3,0,0,0,1,1,0,0,0
SEN,1970,25030,11172,4069,4,0,0,0,1,722462,64877,17080,7,0,0,0,1,16288,8528,3506,2,147731,20398,6439,4,0,0,0,1,1,0,0,0
SEN,1971,25419,11954,4509,5,0,0,0,1,737401,68456,18056,9,0,0,0,1,16771,8979,3682,3,151482,21408,6840,5,0,0,0,1,1,0,0,0
SEN,1972,29812,15057,5469,7,0,0,0,1,790487,77304,20417,12,0,0,0,1,18110,10019,4121,4,166327,24742,7854,7,0,0,0,1,1,0,0,0
SEN,1973,29606,17736,5813,8,0,0,0,1,864294,89609,23167,15,0,0,0,1,20005,11585,4722,5,166577,27167,8522,9,0,0,0,1,1,0,0,0
SEN,1974,38540,24275,6715,12,0,0,0,1,1056496,117105,28745,22,0,0,0,1,24622,15050,5916,7,200814,34991,10518,12,0,0,0,1,1,0,0,0
SEN,1975,45908,21270,8797,11,0,0,0,1,1134391,128470,32571,26,0,0,0,1,26614,16876,6565,9,241426,41371,12674,15,0,0,0,1,1,0,0,0
SEN,1976,45027,22986,14404,13,0,0,0,1,1308856,148981,43195,29,0,0,0,1,31050,19690,8388,10,269879,47522,16532,17,0,0,0,1,1,0,0,0
SEN,1977,49127,23263,11100,13,0,0,0,1,1442893,163071,48278,32,0,0,0,1,34465,21687,9958,11,283249,50352,17998,18,0,0,0,1,1,0,0,0
SEN,1978,56688,22246,11270,13,0,0,0,1,1570363,174108,52303,34,0,0,0,1,37723,23319,10876,12,289204,51617,18848,19,0,0,0,1,1,0,0,0
SEN,1979,72656,25860,12357,20,0,0,0,1,1783091,192959,58553,42,0,0,0,1,43052,25754,12206,13,342246,59293,21526,24,0,0,0,1,1,0,0,0
SEN,1980,93383,28702,12195,26,0,1,0,1,2103101,221132,65925,53,0,0,0,1,51109,29577,13943,17,369137,63822,23113,29,0,1,0,1,1,0,0,0
SEN,1981,97979,29119,10113,184,0,1,0,1,2399434,243497,69160,195,0,1,0,1,58800,32748,14939,44,395640,67440,23469,108,0,1,0,1,1,0,0,0
SEN,1982,120110,34311,12183,383,0,1,0,1,2779669,273396,74797,470,0,1,0,1,68242,36674,16011,121,505851,80412,26616,265,0,1,0,1,1,0,0,0
SEN,1983,145403,39995,12762,698,0,1,0,1,3148534,301804,78777,934,0,1,0,1,77191,40363,16872,254,566712,87368,27832,508,1,1,0,1,1,0,0,0
SEN,1984,124184,59536,18492,1361,0,1,0,1,3403380,338908,84981,1851,0,1,0,1,83611,44314,17650,509,609814,97070,29913,955,1,1,1,1,1,0,0,0
SEN,1985,132124,63135,19176,1820,1,1,1,1,3652897,373942,90468,2890,1,1,1,1,89247,49153,18849,859,692287,110157,32747,1453,1,1,1,1,1,0,0,0
SEN,1986,160838,70143,18619,2427,0,1,0,2,3608543,385045,87858,4099,0,1,0,1,87168,50329,18305,1254,781908,123284,34164,2104,1,1,1,2,1,0,0,0
SEN,1987,166755,86155,21803,3168,1,1,1,1,3808994,427473,93465,5528,1,1,1,1,91413,55373,19241,1707,821382,137977,36232,2935,1,1,1,2,1,0,0,0
SEN,1988,189141,94360,18812,4346,1,1,1,1,4118989,480118,97193,7485,1,1,1,1,98106,62529,20458,2290,874702,155262,37353,4168,1,1,1,2,1,0,0,0
SEN,1989,172832,119968,19065,6501,1,1,1,1,4359842,545560,99370,10409,1,1,1,1,103559,70392,20936,3075,855060,168658,36585,5836,1,1,1,2,1,0,0,0
SEN,1990,167177,135552,14827,8127,1,1,1,1,4500902,609209,95501,13804,1,1,1,1,106474,78807,20528,4182,887029,190567,35271,7884,1,1,1,1,1,0,0,0
SEN,1991,189725,129499,12042,9052,1,1,1,1,4601283,652826,88678,17055,1,1,1,1,108080,85843,19263,5380,878234,200581,32227,9708,1,1,1,1,1,0,0,0
SEN,1992,201867,139869,12885,7811,1,1,1,1,4710665,700112,83859,17479,1,1,1,1,110044,91956,18042,5791,897388,214545,30477,10053,1,1,1,1,1,0,0,0
SEN,1993,185744,132761,12258,5978,1,1,1,1,4716782,723246,78103,16833,1,1,1,1,109912,95624,16773,5887,858302,215652,27751,9149,1,1,1,1,1,0,0,0
SEN,1994,260660,199520,14215,5432,1,1,1,1,6415323,1022850,97521,19099,1,1,1,1,148815,133945,21070,6889,1119856,296733,33970,10065,1,1,1,1,1,0,0,0
SEN,1995,280885,243533,18445,6719,1,1,1,1,7199599,1204692,104050,19673,1,1,1,1,166552,156660,22099,6803,1222356,345277,35785,10346,1,1,1,1,1,0,0,0
SEN,1996,267568,330612,22251,8823,1,1,1,1,7328742,1362554,104894,21038,1,1,1,1,169203,172849,21852,6934,1276113,395618,36560,10939,1,1,1,1,1,0,0,0
SEN,1997,275120,309450,27718,11676,1,1,1,1,7603073,1504134,112190,24407,1,1,1,1,175040,194794,22916,7737,1293012,432668,38666,12850,1,1,1,1,1,0,0,0
SEN,1998,366326,342418,23711,26867,1,1,1,1,8185882,1690824,117287,39761,1,1,1,1,187170,220224,24570,11218,1355762,483794,39908,20122,1,1,1,1,1,0,0,0
SEN,1999,351251,364129,19026,17370,1,1,1,1,7877855,1726053,106776,42134,1,1,1,1,179792,224276,22667,14495,1486613,533592,38794,21521,1,1,1,1,1,0,0,0
SEN,2000,439510,352473,24656,14654,1,1,1,1,8821978,1948301,116673,42521,1,1,1,1,200513,257184,24317,14898,1551095,576668,40881,21036,1,1,1,1,1,0,0,0
SEN,2001,509297,349472,36541,18831,1,1,1,1,9318589,2059468,129838,47641,1,1,1,1,211119,273478,26000,15340,1739094,634767,46891,23091,1,1,1,1,1,0,0,0
SEN,2002,586369,340946,61404,15782,1,1,1,1,10785635,2300536,173612,49001,1,1,1,1,244336,308986,33305,14883,1760293,652311,58634,20863,1,1,1,1,1,0,0,0
SEN,2003,613841,237892,33400,12070,1,1,1,1,9548445,1923921,149690,43569,1,1,1,1,215320,262231,30993,12500,1913964,618174,56135,18948,1,1,1,1,1,0,0,0
SEN,2004,654446,243035,35593,8962,1,1,1,1,9810818,1862033,151456,40103,1,1,1,1,221266,252750,31149,10537,2037560,611907,57911,17224,1,1,1,1,1,0,0,0
SEN,2005,775895,197974,65163,35799,1,1,1,1,11278248,1949554,193681,66135,1,1,1,1,254566,267954,37544,12056,2253286,624630,72567,25725,1,1,1,1,1,0,0,0
SEN,2006,935170,282415,83594,8866,1,1,1,1,12537013,2042859,241216,63624,1,1,1,1,282839,274862,46474,14087,2390076,630992,88244,24144,1,1,1,1,1,0,0,0
SEN,2007,1028397,275895,106144,14655,1,1,1,1,13697862,2097488,298641,65565,1,1,1,1,309869,283281,57229,14807,2640861,657078,110014,26380,1,2,1,1,1,0,0,0
SEN,2008,1083045,432032,175872,22973,1,1,1,1,15497247,2359573,420350,75635,1,1,1,1,352525,310339,77467,17723,2936593,733090,153658,30805,1,2,1,1,1,0,0,0
SEN,2009,906549,411248,184758,24649,1,1,1,1,14389127,2221722,471127,75318,1,1,1,1,329267,292218,88266,18871,2954631,726864,179914,31917,1,1,1,1,1,0,0,0
SEN,2010,898289,340379,224271,31649,1,1,1,1,14945513,2239373,585196,84690,1,1,1,1,343209,300110,110245,21131,3087397,741077,224458,36993,1,1,1,1,1,0,0,0
SEN,2011,1041458,390770,325165,25962,1,1,1,1,16620605,2429410,801283,89843,1,1,1,1,382012,324010,148846,24181,3198947,770110,296322,38987,1,1,1,1,1,0,0,0
SEN,2012,1163926,327982,362735,31743,1,1,1,1,17424452,2416192,979884,95865,1,1,1,1,400658,326811,186091,25583,3445971,768748,367797,40723,1,1,1,1,1,0,0,0
SEN,2013,1244126,429828,374844,43350,1,1,1,1,17125268,2374140,1081678,107280,1,1,1,1,393735,313677,208402,27671,3544088,783376,416046,47417,1,1,1,1,1,0,0,0
SEN,2014,1498509,494605,276717,46345,1,1,1,1,17190664,2387282,1074566,116988,1,1,1,1,393737,311623,218179,30812,3713601,822179,423027,53169,1,1,1,1,1,0,0,0
SEN,2015,1536153,591122,263613,49433,1,1,1,1,18228134,2588718,1106176,130085,1,1,1,1,419805,334406,227073,34758,3949021,895127,436196,58549,1,1,1,1,1,0,0,0
SEN,2016,1739657,601225,330685,50550,1,1,1,1,18961510,2719747,1168511,139818,1,1,1,1,436684,353028,233784,37902,4325094,971492,473728,64522,1,1,1,1,1,0,0,0
SEN,2017,1975706,790122,331308,75703,1,1,1,1,20655976,3102818,1257428,169658,1,1,1,1,476658,395360,254433,43855,4477281,1091928,495709,80963,1,1,1,1,1,0,0,0
SEN,2018,2308270,771664,483790,98143,1,1,1,1,22758032,3414801,1473619,208914,1,1,1,1,525711,443766,287048,54315,4658091,1170408,562843,100168,1,1,1,1,1,0,0,0
SEN,2019,2474758,929956,533842,154643,1,1,1,1,24971212,3840396,1695207,288094,1,1,1,1,579744,498732,332856,75028,4799073,1251618,626492,136325,1,1,1,1,1,0,0,0
SEN,2020,2247479,1198098,692040,193037,1,1,1,1,26263770,4393816,1982786,372828,1,1,1,1,615837,566781,381441,102959,4589998,1359771,698897,180067,1,1,1,1,1,0,0,0
SEN,2021,2644581,1482369,854200,238284,1,1,1,1,29312970,5278245,2448368,467228,1,1,1,1,687238,682277,471048,132051,4663153,1559124,825115,227546,1,1,1,1,1,0,0,0
SEN,2022,2669690,2013815,1161653,317931,1,1,1,1,33083896,6704574,3165004,615042,1,1,1,1,781009,861803,602231,176341,4985227,1895853,1039928,291498,1,1,1,1,1,0,0,0
SEN,2023,3026462,2140562,1236560,338764,1,1,1,1,36689036,8001860,3798656,734396,1,1,1,1,866614,1049306,741173,221162,5084703,2162604,1202036,343177,1,1,1,1,1,0,0,0
SGP,1950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGP,1960,155,95,41,0,0,5,0,1,2976,431,144,0,0,2,0,1,62,57,29,0,,,,,,,,,,,,
SGP,1961,160,93,36,0,0,5,0,1,3084,455,146,1,0,2,0,1,64,63,30,0,,,,,,,,,,,,
SGP,1962,155,93,37,0,0,4,0,1,2902,438,142,1,0,2,0,1,59,63,29,0,,,,,,,,,,,,
SGP,1963,273,168,48,1,0,4,0,1,3488,557,171,1,0,2,0,1,70,83,34,0,,,,,,,,,,,,
SGP,1964,224,148,37,1,0,3,0,1,3416,560,161,2,0,2,0,1,68,96,33,1,1219,337,87,1,0,5,0,1,1,0,0,0
SGP,1965,304,173,51,1,0,3,0,1,3838,626,187,2,0,2,0,1,76,106,38,1,1330,363,95,1,0,4,0,1,1,0,0,0
SGP,1966,296,204,48,1,0,2,0,1,3774,657,183,2,0,1,0,1,74,107,37,1,1483,422,106,1,0,4,0,1,1,0,0,0
SGP,1967,368,236,54,1,0,2,0,1,3980,719,187,2,0,1,0,1,76,115,37,1,1689,463,116,2,0,4,0,1,1,0,0,0
SGP,1968,381,275,115,1,0,2,0,1,4285,847,259,3,0,1,0,1,82,135,47,1,1902,552,157,2,0,4,0,1,1,0,0,0
SGP,1969,528,527,178,3,0,2,0,1,5454,1288,413,4,0,1,0,1,104,189,76,1,2059,750,228,3,0,4,1,1,1,0,0,0
SGP,1970,776,900,208,5,0,2,0,1,7004,1984,554,7,0,1,0,1,133,270,105,2,2167,1053,291,5,0,4,1,1,1,0,0,0
SGP,1971,1011,1065,425,5,0,2,0,1,8649,2697,852,9,0,1,0,1,164,363,149,3,2345,1361,431,7,0,3,1,1,1,0,0,0
SGP,1972,1378,1265,443,6,0,2,0,1,11305,3480,1097,11,0,1,0,1,216,469,204,4,2683,1704,569,8,0,3,1,1,1,0,0,0
SGP,1973,1476,1441,682,7,0,2,0,1,14207,4517,1523,15,0,1,0,1,274,625,275,5,3254,2145,808,10,0,3,1,1,1,0,0,0
SGP,1974,1948,1963,892,10,0,3,0,1,19974,6200,2226,20,0,2,0,1,385,842,415,7,4006,2614,1041,12,0,3,1,1,1,0,0,0
SGP,1975,2121,1979,681,10,0,3,0,1,20803,7368,2407,22,0,2,0,1,400,1026,482,8,4393,2743,1060,13,0,3,1,1,1,0,0,0
SGP,1976,2375,1877,972,22,0,3,0,1,23132,8380,2920,33,0,2,0,1,446,1185,567,10,4857,2923,1172,19,0,3,1,1,1,0,0,0
SGP,1977,2406,1782,1200,34,0,3,1,1,25108,8920,3560,51,0,2,1,1,490,1278,690,15,5363,3062,1324,29,0,3,1,1,1,0,0,0
SGP,1978,2496,2343,1461,50,0,3,1,1,27590,10048,4369,75,0,2,1,1,540,1393,848,23,6011,3382,1529,42,0,3,1,1,1,0,0,0
SGP,1979,2943,2620,1900,61,0,3,1,1,31439,11071,5553,103,0,2,1,1,622,1542,1073,33,6375,4122,2085,60,0,3,1,1,1,0,0,0
SGP,1980,4309,3592,2246,77,1,3,1,1,42222,13571,6723,139,1,2,1,1,830,1854,1305,46,7541,5120,2727,81,0,3,1,1,0,0,0,0
SGP,1981,6107,4469,2123,92,1,3,1,1,52417,16391,7536,174,1,2,1,1,1034,2231,1509,58,9163,5698,2825,96,1,3,1,1,1,0,0,0
SGP,1982,8280,4628,2522,141,1,3,1,1,57699,18789,8808,241,1,2,1,1,1148,2606,1759,76,9602,6103,2806,121,0,3,1,1,1,0,0,0
SGP,1983,10877,4150,2384,136,1,3,1,1,67331,19602,10349,280,1,2,1,1,1333,2773,2134,94,10725,6308,3152,139,0,2,1,1,1,0,0,0
SGP,1984,11954,4789,2327,218,1,3,1,1,77213,21222,10807,374,1,2,1,1,1509,2963,2247,115,12253,6186,3175,174,0,2,1,1,1,0,0,0
SGP,1985,9988,4507,1846,327,1,2,1,1,84437,21957,9856,530,1,2,1,1,1665,3096,2082,152,12304,5609,2662,223,0,2,1,1,1,0,0,0
SGP,1986,7884,4547,1641,293,1,2,1,1,87508,23324,9282,608,1,2,1,1,1755,3295,1972,185,13495,6150,2647,266,0,2,1,1,1,0,0,0
SGP,1987,6973,5424,1951,394,1,2,1,1,92811,25727,9605,771,1,2,1,1,1876,3568,2011,221,15899,6931,3062,336,0,2,1,1,1,0,0,0
SGP,1988,6397,7142,2047,602,1,2,1,1,98951,29911,10115,1103,1,2,1,1,2026,4054,2119,282,18194,8920,3613,482,0,2,1,1,1,0,0,0
SGP,1989,7263,8460,3055,646,1,2,1,1,114046,33661,10981,1389,1,2,1,1,2312,4503,2203,342,19559,10906,4120,622,1,2,1,1,1,0,0,0
